date,Q1in,Q2in,Q3in,Q4in,Q5in
1993-08-29,145233907.2,13390895.12,17681803.2,5454885.6,3632081.028
1993-08-30,145233907.2,13145232.79,13535596.8,4708454.4,3135077.278
1993-08-31,145233907.2,16637740.24,86400,4570992,3043549.313
1993-09-01,143704108.8,14053792.38,86400,4502844,2998173.649
1993-09-02,143584565.8,14812869.08,86400,4812566.4,3204399.212
1993-09-03,143584565.8,14898072.27,86400,4536864,3020825.526
1993-09-04,143584565.8,14643011.52,86400,4847450.4,3227626.374
1993-09-05,144288553,13887021.89,86400,4812566.4,3204399.212
1993-09-06,144288553,14727871.7,86400,4536864,3020825.526
1993-09-07,142881615.4,13473148.44,86400,4334126.4,2885834.722
1993-09-08,142179701.8,14137417.73,86400,4367671.2,2908170.192
1993-09-09,142060158.7,15154710.85,86400,4263516,2838819.493
1993-09-10,141940719.4,15326695.07,86400,4673959.2,3112108.994
1993-09-11,141821487.4,15326695.07,86400,4743079.2,3158131.855
1993-09-12,142523401,13308847.6,86400,4743079.2,3158131.855
1993-09-13,142404272.6,15326695.07,86400,4777768.8,3181229.578
1993-09-14,140303715.8,15933819.23,86400,4708454.4,3135077.278
1993-09-15,139486821.1,15326695.07,86400,4639550.4,3089198.238
1993-09-16,137403889.9,16549175.58,86400,5023317.6,3344725.791
1993-09-17,137284969,16549175.58,86400,5023317.6,3344725.791
1993-09-18,137284969,16637740.24,86400,5165683.2,3439518.502
1993-09-19,137284969,14305285.84,86400,5237438.4,3487295.984
1993-09-20,137403889.9,15933819.23,86400,5023317.6,3344725.791
1993-09-21,137403889.9,16726510.71,86400,4708454.4,3135077.278
1993-09-22,137523018.2,17622927.82,86400,5023317.6,3344725.791
1993-09-23,137068796.2,17804173.25,86400,5382028.8,3583570.056
1993-09-24,137427321.6,17172695.52,86400,5237438.4,3487295.984
1993-09-25,137666926.1,17352294.51,86400,5491454.4,3656429.998
1993-09-26,137337638.4,15846557.99,86400,5454885.6,3632081.028
1993-09-27,137578383.4,16284442,86400,5237438.4,3487295.984
1993-09-28,139563959,18260168.08,86400,4777768.8,3181229.578
1993-09-29,141436005.1,18260168.08,86400,5201517.6,3463378.479
1993-09-30,144592853.8,17352294.51,86400,5564851.2,3705300.523
1993-10-01,147067384.3,16460748.12,86400,5601679.2,3729822.079
1993-10-02,151810329.6,15846557.99,12075782.4,5418403.2,3607789.587
1993-10-03,157327349.8,14558288.54,86400,5023317.6,3344725.791
1993-10-04,163396984.3,14643011.52,86400,4777768.8,3181229.578
1993-10-05,169306744.3,16726510.71,86400,4502844,2998173.649
1993-10-06,175176380.2,16637740.24,86400,4812566.4,3204399.212
1993-10-07,182784418.6,16904463.26,86400,5201517.6,3463378.479
1993-10-08,189207809.3,16196563.35,86400,5273445.6,3511271.018
1993-10-09,190765082.9,15585871.91,86400,5201517.6,3463378.479
1993-10-10,192327540.5,14389460.01,86400,5309539.2,3535303.581
1993-10-11,192450816,14305285.84,86400,4882442.4,3250925.448
1993-10-12,192574091.5,14727871.7,86400,4536864,3020825.526
1993-10-13,191011633.9,14983481.26,86400,4570992,3043549.313
1993-10-14,189454360.3,16284442,86400,4435063.2,2953042.481
1993-10-15,187655719.7,16815418.39,86400,4847450.4,3227626.374
1993-10-16,187286722.6,15585871.91,86400,5129956.8,3415730.436
1993-10-17,184722923.5,14558288.54,86400,5165683.2,3439518.502
1993-10-18,181281265.9,15412858.68,86400,4812566.4,3204399.212
1993-10-19,177861381.1,18168653.55,86400,4435063.2,2953042.481
1993-10-20,174584782.1,18720141.81,86400,4882442.4,3250925.448
1993-10-21,171207924.5,18627872.66,86400,5638615.2,3754415.545
1993-10-22,167973937.9,18443677.36,86400,5787244.8,3853379.078
1993-10-23,166364824.3,16108821.91,86400,5712746.4,3803775.063
1993-10-24,163779874.6,15069027.46,15143932.8,5491454.4,3656429.998
1993-10-25,162920782.1,15240600.06,23515142.4,5309539.2,3535303.581
1993-10-26,162559042.6,17352294.51,86400,4570992,3043549.313
1993-10-27,162318297.6,16372526.46,86400,4605228,3066345.012
1993-10-28,161942353.9,15759502.56,86400,5094316.8,3391999.898
1993-10-29,157912623.4,17986104.69,86400,5058763.2,3368326.889
1993-10-30,155011657,15585871.91,86400,5165683.2,3439518.502
1993-10-31,152728001.3,15154710.85,14444697.6,5345740.8,3559408.054
1993-11-01,155492732.2,13145232.79,86400,4952685.6,3297696.18
1993-11-02,162438566.4,12739317.12,15866712,4502844,2998173.649
1993-11-03,171020471,13638135.28,86400,4029588,2683060.874
1993-11-04,173046067.2,13720937.41,86400,3915907.2,2607367.65
1993-11-05,172806773.8,13390895.12,86400,4263516,2838819.493
1993-11-06,172169452.8,12820129.8,86400,4300668,2863556.781
1993-11-07,169637172.5,12178567.64,86400,4300668,2863556.781
1993-11-08,166624231.7,13390895.12,86400,4029588,2683060.874
1993-11-09,162304508.2,12982303.99,86400,3623248.8,2412503.981
1993-11-10,159247192.3,14389460.01,86400,4029588,2683060.874
1993-11-11,158155234.6,13803876.75,86400,4184546.4,2786238.375
1993-11-12,157795153.9,13803876.75,86400,4367671.2,2908170.192
1993-11-13,158161662.7,13473148.44,86400,4334126.4,2885834.722
1993-11-14,161682739.2,12578171.96,86400,4334126.4,2885834.722
1993-11-15,162661582.1,10854145.15,86400,4106592,2734333.217
1993-11-16,162667595.5,12099195.59,86400,3552444,2365359.313
1993-11-17,163162563.8,12497908.09,86400,3552444,2365359.313
1993-11-18,163658983.7,14389460.01,86400,4106592,2734333.217
1993-11-19,163417720.3,13803876.75,86400,4435063.2,2953042.481
1993-11-20,162559042.6,12019960.74,86400,4468910.4,2975579.301
1993-11-21,161086786.6,12019960.74,86400,4067971.2,2708617.944
1993-11-22,158158863.4,12099195.59,86400,3804386.4,2533112.641
1993-11-23,152252317.4,12099195.59,86400,3731227.2,2484400.319
1993-11-24,150590949.1,11862177.06,86400,3804386.4,2533112.641
1993-11-25,149653889.3,11941000.3,86400,3731227.2,2484400.319
1993-11-26,156114086.4,11783491.03,86400,3731227.2,2484400.319
1993-11-27,164743061.8,11862177.06,86400,3731227.2,2484400.319
1993-11-28,180218545.9,12099195.59,86400,3767688,2508677.378
1993-11-29,188149132.8,12982303.99,86400,3804386.4,2533112.641
1993-11-30,200531738.9,11862177.06,86400,3991442.4,2657662.008
1993-12-01,205509415.7,11783491.03,86400,4029588,2683060.874
1993-12-02,217142622.7,11941000.3,86400,3804386.4,2533112.641
1993-12-03,221698633,12019960.74,86400,3731227.2,2484400.319
1993-12-04,228336226.6,11705010.8,86400,3804386.4,2533112.641
1993-12-05,233488915.2,13145232.79,86400,3841322.4,2557706.107
1993-12-06,237835077.1,13063665.48,86400,4029588,2683060.874
1993-12-07,227875576.3,12337860.56,86400,3991442.4,2657662.008
1993-12-08,213880849.9,11941000.3,86400,3878496,2582457.777
1993-12-09,207971193.6,12099195.59,86400,3841322.4,2557706.107
1993-12-10,199490688,11941000.3,86400,3804386.4,2533112.641
1993-12-11,189577739.5,11862177.06,86400,3804386.4,2533112.641
1993-12-12,178449972.5,12417781.42,86400,3731227.2,2484400.319
1993-12-13,170051166.7,12982303.99,86400,3804386.4,2533112.641
1993-12-14,166587840,11626736.37,86400,3915907.2,2607367.65
1993-12-15,167697216,12019960.74,86400,3878496,2582457.777
1993-12-16,175162176,12019960.74,86400,3731227.2,2484400.319
1993-12-17,185307886.1,11862177.06,86400,3767688,2508677.378
1993-12-18,201449929,11941000.3,86400,3767688,2508677.378
1993-12-19,219154429.4,12578171.96,86400,3731227.2,2484400.319
1993-12-20,237140732.2,12497908.09,86400,3804386.4,2533112.641
1993-12-21,253039334.4,11783491.03,86400,3878496,2582457.777
1993-12-22,263007544.3,11941000.3,86400,3953556,2632435.727
1993-12-23,268042763.5,12178567.64,86400,3695004,2460281.463
1993-12-24,263889964.8,12982303.99,86400,3731227.2,2484400.319
1993-12-25,258023750.4,13638135.28,86400,3841322.4,2557706.107
1993-12-26,277695267.8,13226937.29,86400,4184546.4,2786238.375
1993-12-27,329884773.1,14558288.54,86400,4184546.4,2786238.375
1993-12-28,404857440,14137417.73,86400,4145450.4,2760206.694
1993-12-29,460039046.4,13145232.79,86400,4367671.2,2908170.192
1993-12-30,494989056,14389460.01,19443758.4,4673959.2,3112108.994
1993-12-31,510414359,13638135.28,86400,4570992,3043549.313
1994-01-01,514730142.7,12982303.99,86400,4367671.2,2908170.192
1994-01-02,510670656,13063665.48,86400,4263516,2838819.493
1994-01-03,499609036.8,14305285.84,86400,4067971.2,2708617.944
1994-01-04,481965811.2,13887021.89,86400,4067971.2,2708617.944
1994-01-05,465111901.4,13555538.96,14989838.4,4743079.2,3158131.855
1994-01-06,457549482.2,13145232.79,86400,4502844,2998173.649
1994-01-07,457806919.7,13390895.12,10234080,4570992,3043549.313
1994-01-08,462093050.9,12982303.99,86400,4334126.4,2885834.722
1994-01-09,468639406.1,12337860.56,86400,4334126.4,2885834.722
1994-01-10,494320009,12658641.64,86400,4067971.2,2708617.944
1994-01-11,514126206.7,12982303.99,86400,3915907.2,2607367.65
1994-01-12,538448497.9,13390895.12,86400,4184546.4,2786238.375
1994-01-13,557849099.5,13970304.23,86400,4106592,2734333.217
1994-01-14,576168629.8,13638135.28,86400,4029588,2683060.874
1994-01-15,593321967.4,13390895.12,86400,4106592,2734333.217
1994-01-16,605868491.5,14812869.08,86400,4367671.2,2908170.192
1994-01-17,612333457.9,12658641.64,86400,4639550.4,3089198.238
1994-01-18,622238941.4,11941000.3,15401966.4,4435063.2,2953042.481
1994-01-19,628542685.4,12019960.74,86400,4145450.4,2760206.694
1994-01-20,636480426.2,11705010.8,86400,4223901.6,2812442.641
1994-01-21,644744137,12417781.42,86400,4067971.2,2708617.944
1994-01-22,651322425.6,12178567.64,86400,3878496,2582457.777
1994-01-23,658072823,11238108.31,86400,3991442.4,2657662.008
1994-01-24,664865107.2,12337860.56,86400,3878496,2582457.777
1994-01-25,671566153,11862177.06,86400,3552444,2365359.313
1994-01-26,678308670.7,12417781.42,86400,3767688,2508677.378
1994-01-27,683294641.9,13555538.96,86400,3915907.2,2607367.65
1994-01-28,686499183.4,15326695.07,86400,4106592,2734333.217
1994-01-29,689581278.7,14727871.7,86400,4435063.2,2953042.481
1994-01-30,692938437.1,15154710.85,86400,4847450.4,3227626.374
1994-01-31,696305963.5,15240600.06,86400,4708454.4,3135077.278
1994-02-01,699947516.2,16993713.95,86400,4639550.4,3089198.238
1994-02-02,705561166.1,16372526.46,86400,4882442.4,3250925.448
1994-02-03,707791945,16815418.39,86400,5058763.2,3368326.889
1994-02-04,706223059.2,16637740.24,86400,5165683.2,3439518.502
1994-02-05,696074860.8,14898072.27,86400,5165683.2,3439518.502
1994-02-06,669864556.8,15154710.85,12219206.4,5165683.2,3439518.502
1994-02-07,629338014.7,15412858.68,86400,4743079.2,3158131.855
1994-02-08,569422690.6,15759502.56,86400,4673959.2,3112108.994
1994-02-09,505146481.9,15672584.33,86400,4882442.4,3250925.448
1994-02-10,450972645.1,15672584.33,86400,5094316.8,3391999.898
1994-02-11,416907233.3,16021217.66,86400,5094316.8,3391999.898
1994-02-12,392110087.7,14727871.7,86400,5058763.2,3368326.889
1994-02-13,373818136.3,13720937.41,18568137.6,5129956.8,3415730.436
1994-02-14,359624862.7,14898072.27,86400,4605228,3066345.012
1994-02-15,348792272.6,15326695.07,86400,4536864,3020825.526
1994-02-16,336041913.6,13308847.6,86400,4673959.2,3112108.994
1994-02-17,320783535.4,15326695.07,12901464,4605228,3066345.012
1994-02-18,309353437.4,12739317.12,86400,4468910.4,2975579.301
1994-02-19,301600661.8,11783491.03,12471840,4536864,3020825.526
1994-02-20,298465585.9,14643011.52,9784800,4106592,2734333.217
1994-02-21,299900309.8,12578171.96,86400,3915907.2,2607367.65
1994-02-22,298595497,13226937.29,39454300.8,5237438.4,3487295.984
1994-02-23,294950108.2,14305285.84,14124888,4605228,3066345.012
1994-02-24,287842533.1,14983481.26,12086798.4,4673959.2,3112108.994
1994-02-25,279285615.4,17083101.83,86400,4847450.4,3227626.374
1994-02-26,272336981.8,15154710.85,86400,5382028.8,3583570.056
1994-02-27,270093035.5,13390895.12,32311051.2,5675637.6,3779066.54
1994-02-28,265113077.8,14053792.38,29486678.4,5058763.2,3368326.889
1994-03-01,258580926.7,14221248.88,17461742.4,4743079.2,3158131.855
1994-03-02,257914264.3,14727871.7,15626260.8,4847450.4,3227626.374
1994-03-03,249910894.1,17622927.82,24030604.8,4987958.4,3321182.221
1994-03-04,253309524.5,17986104.69,21305721.6,5382028.8,3583570.056
1994-03-05,259831929.6,14558288.54,18841852.8,6012878.4,4003614.954
1994-03-06,276509790.7,13803876.75,44886657.6,5975056.8,3978431.82
1994-03-07,289226246.4,13638135.28,23697705.6,5129956.8,3415730.436
1994-03-08,298824733.4,13308847.6,23053550.4,4673959.2,3112108.994
1994-03-09,316563655.7,13803876.75,16227950.4,4743079.2,3158131.855
1994-03-10,348217574.4,14305285.84,10367308.8,4812566.4,3204399.212
1994-03-11,394751646.7,14389460.01,11309068.8,4987958.4,3321182.221
1994-03-12,452255374.1,16108821.91,22200825.6,5094316.8,3391999.898
1994-03-13,510889835.5,13720937.41,25994649.6,5094316.8,3391999.898
1994-03-14,549504829.4,12658641.64,14475801.6,5094316.8,3391999.898
1994-03-15,577930153,11160931.51,25516468.8,4847450.4,3227626.374
1994-03-16,606324579.8,11470736.33,8842824,4029588,2683060.874
1994-03-17,620527495.7,13803876.75,86400,3915907.2,2607367.65
1994-03-18,630060042.2,14389460.01,14698108.8,4334126.4,2885834.722
1994-03-19,639531210.2,14305285.84,19146412.8,4812566.4,3204399.212
1994-03-20,647493834.2,14473771.37,16167686.4,5165683.2,3439518.502
1994-03-21,655824418.6,14053792.38,12924230.4,5309539.2,3535303.581
1994-03-22,660822520.3,14389460.01,26110598.4,5309539.2,3535303.581
1994-03-23,665997189.1,14812869.08,14977915.2,4952685.6,3297696.18
1994-03-24,671348528.6,13803876.75,16867958.4,5058763.2,3368326.889
1994-03-25,674929428.5,14137417.73,36716155.2,5201517.6,3463378.479
1994-03-26,676878197.8,13887021.89,17095924.8,4882442.4,3250925.448
1994-03-27,677032162.6,13970304.23,18349588.8,4882442.4,3250925.448
1994-03-28,678675490.6,18077276.22,15626260.8,4847450.4,3227626.374
1994-03-29,681817513,20887197.75,86400,4952685.6,3297696.18
1994-03-30,681356551.7,23136164.01,86400,6396105.6,4258782.953
1994-03-31,677754190.1,26188592.2,86400,7351516.8,4894933.946
1994-04-01,669104375,27446333.93,86400,7764163.2,5169690.425
1994-04-02,662139049,28403120.45,86400,8058031.2,5365359.494
1994-04-03,649855249.9,31785522.34,86400,8185212,5450041.558
1994-04-04,624403779.8,32679812.79,86400,8919957.6,5939264.568
1994-04-05,593233321,32904757.44,86400,9407880,6264142.819
1994-04-06,557390522.9,33923697,86400,9497649.6,6323915.01
1994-04-07,515736253.4,33243237.73,86400,9678117.6,6444077.823
1994-04-08,485503994.9,32008271.73,86400,9723434.4,6474251.561
1994-04-09,461850854.4,29479616.76,86400,9587721.6,6383888.55
1994-04-10,445204512,28189495.07,25169745.6,9140536.8,6086135.023
1994-04-11,429361793.3,27657969.87,86400,8528025.6,5678300.566
1994-04-12,416634762.2,27657969.87,86400,8270424,5506779.116
1994-04-13,403029250.6,28510138.94,86400,8142746.4,5421766.263
1994-04-14,390596152.3,28403120.45,86400,8227785.6,5478388.764
1994-04-15,381290768.6,28403120.45,86400,8313148.8,5535226.997
1994-04-16,378011059.2,28403120.45,86400,8398857.6,5592295.344
1994-04-17,377717022.7,28724587.55,86400,8398857.6,5592295.344
1994-04-18,377423919.4,27235246.81,86400,8398857.6,5592295.344
1994-04-19,372175534.1,25361737.11,86400,8355960,5563732.406
1994-04-20,361757975,24442612.88,86400,8058031.2,5365359.494
1994-04-21,349410412.8,22541731.14,86400,7722518.4,5141961.651
1994-04-22,334372250.9,20695524.88,16536052.8,7310714.4,4867766.076
1994-04-23,324389525.8,20791292.72,86400,6669604.8,4440889.66
1994-04-24,317307870.7,20313894.18,86400,6512788.8,4336475.295
1994-04-25,308560907.5,20218880.97,86400,6396105.6,4258782.953
1994-04-26,301862972.2,19184163.03,86400,6357376.8,4232995.769
1994-04-27,297685082.9,18077276.22,18419184,6280200,4181608.368
1994-04-28,297554238.7,16904463.26,15962140.8,6012878.4,4003614.954
1994-04-29,294694537,16549175.58,21193574.4,5899651.2,3928223.755
1994-04-30,286304751.4,17532579.51,86400,5454885.6,3632081.028
1994-05-01,280804631,17352294.51,86400,5345740.8,3559408.054
1994-05-02,273577201.9,15499296.69,19028779.2,5454885.6,3632081.028
1994-05-03,265418208,15846557.99,15603494.4,5309539.2,3535303.581
1994-05-04,256619301.1,13226937.29,86400,5129956.8,3415730.436
1994-05-05,255368505.6,12497908.09,86400,5023317.6,3344725.791
1994-05-06,253390809.6,12417781.42,86400,4334126.4,2885834.722
1994-05-07,247155287,12497908.09,86400,4029588,2683060.874
1994-05-08,244940267.5,11470736.33,86400,4029588,2683060.874
1994-05-09,242731676.2,13145232.79,86400,3953556,2632435.727
1994-05-10,238134712.3,16108821.91,86400,3841322.4,2557706.107
1994-05-11,233310793,15759502.56,86400,4639550.4,3089198.238
1994-05-12,227819589.1,15759502.56,86400,5165683.2,3439518.502
1994-05-13,225786528,15933819.23,86400,5165683.2,3439518.502
1994-05-14,223631020.8,16904463.26,86400,5165683.2,3439518.502
1994-05-15,221482149.1,15154710.85,86400,5201517.6,3463378.479
1994-05-16,219338772.5,14389460.01,11859609.6,5094316.8,3391999.898
1994-05-17,217328313.6,13063665.48,16045473.6,4917520.8,3274282.049
1994-05-18,217075749.1,13555538.96,10030176,4536864,3020825.526
1994-05-19,215883740.2,13803876.75,86400,4435063.2,2953042.481
1994-05-20,216445893.1,13803876.75,86400,4468910.4,2975579.301
1994-05-21,217825562.9,14053792.38,86400,4570992,3043549.313
1994-05-22,218391552,17172695.52,86400,4502844,2998173.649
1994-05-23,218141061.1,11862177.06,86400,4708454.4,3135077.278
1994-05-24,214754146.6,12258145.5,27241185.6,4917520.8,3274282.049
1994-05-25,209647802.9,12658641.64,86400,4067971.2,2708617.944
1994-05-26,211012439,12901148.29,86400,3991442.4,2657662.008
1994-05-27,215758702.1,13390895.12,86400,4067971.2,2708617.944
1994-05-28,219601912.3,13555538.96,86400,4106592,2734333.217
1994-05-29,221122897.9,12578171.96,86400,4401324,2930577.572
1994-05-30,221122897.9,12901148.29,9757368,4300668,2863556.781
1994-05-31,220998585.6,13803876.75,86400,4029588,2683060.874
1994-06-01,216645684.5,13390895.12,86400,4435063.2,2953042.481
1994-06-02,211760282.9,13390895.12,86400,4502844,2998173.649
1994-06-03,206918426.9,15933819.23,86400,4536864,3020825.526
1994-06-04,202917415.7,18443677.36,86400,4639550.4,3089198.238
1994-06-05,203714714.9,20313894.18,86400,5418403.2,3607789.587
1994-06-06,206115943.7,19277461.21,86400,6050808,4028869.999
1994-06-07,207598982.4,15672584.33,14083848,6318756,4207280.495
1994-06-08,209086272,12658641.64,37944115.2,5937321.6,3953306.214
1994-06-09,207351290.9,11862177.06,27636206.4,4956055.2,3299939.794
1994-06-10,205620457,11548667.75,12668400,4202712,2798333.758
1994-06-11,203095641.6,11783491.03,86400,3958308,2635599.799
1994-06-12,198203915.5,11941000.3,86400,3856528.8,2567831.136
1994-06-13,194926590.7,12019960.74,86400,3958308,2635599.799
1994-06-14,190888358.4,11862177.06,86400,3924180,2612876.011
